ASIN,Group,Profit
0884194612,Book,170.4
0884193942,Book,123.62000000000002
0823014398,Book,21.93
0500279314,Book,147.84
B0000061QZ,Music,17.82
1571880739,Book,207.20000000000002
0786653523,Book,40.25000000000001
B000053V9G,Video,61.199999999999996
0137588488,Book,72.66000000000001
0812575075,Book,55.44
0811829138,Book,30.63
0877286167,Book,43.04
193115306X,Book,42.550000000000004
0811829782,Book,48.050000000000004
1563974525,Book,56.54
6304475632,Video,56.800000000000004
B000000NL1,Music,25.05
1572301074,Book,15.629999999999999
0452265819,Book,93.60000000000001
0061054860,Book,147.73
0676901441,Book,43.7
1573628433,DVD,27.72
0072131772,Book,45.12
0072223979,Book,178.44
B00004X0R9,Music,21.6
0030595843,Book,55.790000000000006
B0000640UC,DVD,19.44
0240802497,Book,51.940000000000005
0471500070,Book,46.970000000000006
0199108102,Book,113.82000000000001
0892815701,Book,127.82000000000001
1861002548,Book,31.049999999999997
B000001DGP,Music,31.780000000000005
0892813075,Book,167.25
0439394910,Book,143.92000000000002
0967839300,Book,65.87
B000059HFY,Video,11.76
0854870989,Book,68.8
0071373691,Book,174.6
0679884637,Book,93.17000000000002
B000003F6R,Music,3.21
0670030708,Book,86.10000000000001
1883398274,Book,89.2
1551668432,Book,159.29999999999998
B00000AW49,Music,4.05
0446672106,Book,104.4
B00005UBMZ,Music,22.0
0812543971,Book,132.03
0881771589,Book,190.84
0306808587,Book,62.16
1880604124,Book,86.28
0471156795,Book,89.58
B00005KCB7,DVD,70.56
1557501416,Book,126.36
0967417708,Video,34.4
0380757478,Book,100.67999999999999
0451626745,Book,92.1
0736902090,Book,133.95
B0000027SV,Music,41.02
B00005OACD,Music,13.2
0876057334,Book,136.79999999999998
0802427138,Book,102.06000000000002
0679742522,Book,144.84
0809238179,Book,35.04
0803297866,Book,84.36
B00007MB8N,Music,26.200000000000003
0764114379,Book,17.52
0874571383,Book,32.76
0802130321,Book,212.4
B0000009Y9,Music,12.9
0812091418,Book,41.699999999999996
0345441036,Book,58.72
0800625587,Book,61.739999999999995
B000006Y1V,Music,22.26
B000001ERI,Music,7.4
B00005QAU1,Video,77.25
B00000GAKV,Music,10.96
B00003TKHA,Music,29.820000000000004
1551665301,Book,189.02
1565114140,Book,118.19999999999999
0534377572,Book,55.5
1878257447,Book,69.0
B00000JMQ2,DVD,44.08
0314239383,Book,71.75
6302481996,Video,54.78
0735615675,Book,184.35
0152333827,Book,68.4
0140443266,Book,25.080000000000002
0140264132,Book,76.0
B000056NW6,DVD,47.879999999999995
1574322362,Book,60.839999999999996
0760311587,Book,34.44
0815127995,Book,61.6
1891024477,Book,73.68
0415025370,Book,69.23
B000025AP0,Music,12.0
0878300694,Book,103.5
0312136277,Book,151.04999999999998
B000001EFM,Music,30.36
0688003478,Book,36.0
1887128700,Book,28.38
B000059TPE,DVD,111.02000000000001
1576739988,Book,50.160000000000004
B000009NSJ,Music,5.64
0471118176,Book,93.69
0811819280,Book,26.82
0632044861,Book,102.2
1551924765,Book,117.3
0520215311,Book,91.19
1559272031,Book,148.5
3822866210,Book,149.5
0899192238,Book,124.02000000000001
0393322750,Book,116.72999999999999
0842024476,Book,121.88
B000005YUQ,Music,15.84
0590017977,Book,60.3
1859608345,Book,84.28
0688170587,Book,23.009999999999998
B00000I561,Music,22.72
015216748X,Book,44.28
1883937655,Book,144.8
0672319721,Book,86.7
0231126263,Book,67.86
0385483481,Book,38.300000000000004
0871541440,Book,24.36
1563899973,Book,50.4
0679640576,Book,120.01
0262025043,Book,133.47
B00008NGFJ,Music,12.33
B000006X4G,Music,24.48
088106355X,Book,40.480000000000004
1583880283,Book,91.08
0312134290,Book,136.1
0671788558,Book,44.160000000000004
B000003BZH,Music,18.7
B000063NBM,Music,7.14
0130137006,Book,65.64
1878867474,Book,36.550000000000004
0842332928,Book,200.1
0451527364,Book,70.14
0849381177,Book,61.919999999999995
B0000714GX,Video,92.85
0226917479,Book,68.8
0802134262,Book,136.07999999999998
0471386782,Book,32.12
0486297799,Book,141.23999999999998
0894711539,Book,149.6
0060188731,Book,49.379999999999995
1901432270,Book,52.72
B00006JUE7,Video,37.300000000000004
0694522724,Book,90.09
B000063UU1,Video,42.449999999999996
B000055XLV,DVD,23.009999999999998
0767906659,Book,50.04
1569314098,Book,131.82
0802733476,Book,71.52
0937295108,Book,203.4
B00004RKK4,Music,29.26
0743417925,Book,140.4
0613033574,Book,95.52
047131286X,Book,138.9
B00005M91N,DVD,35.309999999999995
0764585207,Book,105.71
1578482917,DVD,34.08
093918303X,Book,28.84
0312130295,Book,95.2
B0000084FD,Music,9.719999999999999
0393315444,Book,63.63
0440507561,Book,103.18
1892127024,Book,111.0
1569470928,Book,178.2
0786882220,Book,31.11
0415035449,Book,93.66000000000001
B000009NKK,Music,7.4
0671689746,Book,53.5
0393099474,Book,128.7
0226261468,Book,99.33000000000001
0127384464,Book,42.04
0736034536,Book,47.88
078570048X,Book,108.36
B0000071C3,Music,38.25
0061091332,Book,34.4
0127519653,Book,71.04
0064451429,Book,115.28
0785109498,Book,65.1
1575420376,Book,84.59
6300276937,Video,24.32
B00005A86L,Music,24.599999999999998
0201731320,Book,138.72
B00002R145,Music,8.34
0671721372,Book,126.83
156931439X,Book,102.8
0873495217,Book,221.7
B00000HZB3,Music,13.3
0688078109,Book,186.62
079239559X,Book,54.9
B0000639FE,DVD,60.160000000000004
0961462043,Book,95.44
0812530276,Book,80.28
B0000026TM,Music,22.59
0760313911,Book,15.629999999999999
0262571676,Book,49.08
0936284501,Book,80.16
B00004ZDQ0,Music,39.0
B0000027WC,Music,10.65
B00000DHTI,Music,42.449999999999996
1573926647,Book,51.6
1587050757,Book,103.95
1568811241,Book,118.32
B00002474U,Music,25.96
B00000JNMR,Music,8.19
1573471070,DVD,13.53
0618117504,Book,112.08
0691026025,Book,112.80000000000001
1568980973,Book,62.160000000000004
0803723822,Book,83.46000000000001
1887591192,Book,160.3
014024364X,Book,109.85000000000001
0152712461,Book,57.5
0688147437,Book,118.44000000000001
B0000002CZ,Music,23.4
B00003001T,Music,18.48
0960506845,Book,83.84
1561705888,Book,92.05000000000001
0156907909,Book,70.74
0060965177,Book,47.2
0553487108,Book,178.92000000000002
0321125304,Book,118.82000000000001
0674006852,Book,69.12
1885254598,Book,118.8
0879461047,Book,113.52
0871922835,Book,82.08
B00003ZL1Y,Music,10.64
B00005NKKJ,Music,4.12
0300000316,Book,61.47
0812966171,Book,96.95
0374332657,Book,39.690000000000005
1564586006,Book,85.5
0138895856,Book,79.12
0866565450,Book,86.87
0028610873,Book,157.04999999999998
0674005619,Book,175.70000000000002
0684835770,Book,73.71000000000001
0813190029,Book,57.300000000000004
B00000DMKY,Music,10.709999999999999
015100370X,Book,99.0
0966558529,Book,211.5
0767025784,DVD,34.65
B00000GBSG,Music,27.400000000000002
B00004YLIY,Music,11.830000000000002
0312422202,Book,111.87
0811722600,Book,53.46
0393973158,Book,29.55
0939093138,Book,43.84
0312981627,Book,148.83
B0000057EH,Music,33.410000000000004
0894862030,Book,106.48
1584300337,Book,73.2
0395797608,Book,25.84
0890068542,Book,76.96000000000001
0805424903,Book,142.79999999999998
0764550152,Book,44.7
055347751X,Book,50.82000000000001
6302923018,Video,14.58
0833400193,Book,88.10000000000001
047134799X,Book,70.7
1570087253,Book,23.55
0590464817,Book,34.64
0785271279,Book,197.85
6300213382,Video,64.08
0761961062,Book,67.98
0817997822,Book,124.56
B000009Q03,Music,9.54
0671737686,Book,103.53000000000002
0700612572,Book,112.97
0030084636,Book,76.12
B000007Q8S,Music,6.96
034542008X,Book,87.92999999999999
B000003K8T,Video,90.74000000000001
0766812979,Book,99.09
B00006RAMK,Music,28.900000000000002
0345419979,Book,63.550000000000004
3540430784,Book,30.04
059522783X,Book,94.64
0375508546,Book,113.60000000000001
0061097314,Book,110.48
0060270470,Book,52.010000000000005
031424705X,Book,95.55
1559703695,Book,57.2
0471549088,Book,197.12
155583583X,Book,162.48
0822216531,Book,145.97
0899972861,Book,132.08
B00005AVQD,Music,5.13
1892065894,Book,74.3
0738204609,Book,37.26
B00006RCN9,DVD,40.44
B000059POX,DVD,91.76
0679736360,Book,74.2
B00006WL45,Music,15.200000000000001
0375725792,Book,88.06
B000028DK9,Music,20.8
0684857170,Book,217.5
6301767799,Video,14.1
0140320717,Book,56.14000000000001
B000000DR5,Music,20.44
188293170X,Book,110.08
0070229198,Book,56.76
0742518426,Book,115.61
039921822X,Book,94.16
0521805120,Book,110.25
0130904635,Book,90.36
2843231167,Book,91.26
B00005UQ7X,DVD,81.53999999999999
1582343187,Book,87.39
0613278461,Book,44.64
6301760395,Video,11.879999999999999
0765605643,Book,63.599999999999994
0470841478,Book,77.25
0830826599,Book,117.96
630277943X,Video,19.8
630518495X,DVD,94.9
0525364552,Book,67.12
043921582X,Book,154.2
0781730457,Book,50.36
B00005B9SF,Music,11.06
B00008NFR7,Video,78.21
1578750547,Video,29.6
0824508475,Book,142.09
0142001589,Book,122.85000000000001
0521438713,Book,26.700000000000003
1559360062,Book,117.15
0758200099,Book,153.3
0060930330,Book,110.66
0440111811,Book,148.20000000000002
0891090770,Book,64.26
0140440399,Book,76.2
0471315710,Book,110.1
B00006L95D,Video,104.72000000000001
0836236890,Book,25.28
B00005JROR,Music,9.65
0786710330,Book,141.4
B000005R7A,Music,16.520000000000003
0881411434,Book,30.63
630274265X,Video,27.860000000000003
B00000G3WX,Music,9.27
0471348899,Book,59.300000000000004
B00005MJ0G,Music,11.4
0764550438,Book,29.52
B000063K2C,DVD,88.35
B0000024LZ,Music,6.84
0471202827,Book,183.96
0664224873,Book,162.76000000000002
0801985056,Book,55.0
B00000JS7D,Video,18.24
B00000GBFH,Music,21.84
0965765997,Book,53.76
B000000KPJ,Music,29.759999999999998
B000001FQ3,Music,9.52
1843763885,Book,45.64000000000001
0871202867,Book,30.119999999999997
0325005494,Book,130.2
0694526231,Book,55.04
0743509498,Book,138.06
0385494343,Book,140.1
0323014712,Book,126.42000000000002
6303548946,Video,46.86
0253213452,Book,112.09
0130409804,Book,120.64
1859845177,Book,98.12
0804108587,Book,178.07999999999998
0435905252,Book,24.44
0916658511,Book,142.52
B00004WG8Q,Video,59.36000000000001
0801860474,Book,38.879999999999995
B000068TQ7,DVD,147.75
0806617012,Book,96.8
6305870950,DVD,63.00000000000001
0316171255,Book,209.25
3895088994,Book,72.0
0314021140,Book,80.22
B0000206AC,Music,16.450000000000003
0471321850,Book,98.56
B00008A7TT,Music,31.57
B00004TQQX,Music,17.58
0439114691,Book,73.08
026203283X,Book,42.88
0140512357,Book,87.57
B0000029DL,Music,10.850000000000001
1578701163,Book,84.14000000000001
0913589659,Book,52.92
B00006WL50,Music,8.04
0913543543,Book,118.64
6302717760,Video,16.439999999999998
9626341890,Book,76.51
B000001EFZ,Music,21.509999999999998
B0000032W5,Music,7.9799999999999995
0940687356,Book,89.57000000000001
0395864976,Book,15.24
630275643X,Video,10.559999999999999
1566561906,Book,193.83
0226811298,Book,28.98
0805064516,Book,51.900000000000006
0324100779,Book,82.8
B0000041E2,Music,32.45
B00000138Z,Music,13.9
B000000ORG,Music,28.2
1572180919,Book,123.10000000000001
0893892114,Book,109.85000000000001
0140349057,Book,59.849999999999994
0072190469,Book,118.32
B000001DNQ,Music,13.05
0877799172,Book,137.39000000000001
0553251279,Book,33.0
1892065363,Book,68.88
B00000IXOF,Video,63.25
0070464847,Book,153.6
0876451121,Book,85.96000000000001
0064440494,Book,23.52
1572433671,Book,42.18
B000001B0L,Music,10.9
0516422766,Book,90.0
0374289174,Book,16.89
B0000714E9,DVD,93.3
9681312473,Book,24.419999999999998
1590070879,Book,164.84
0534349390,Book,74.76
0140504427,Book,128.24
630250354X,Video,41.36
B00004YRJ5,Video,95.55
0130928585,Book,92.82000000000001
0876304005,Book,83.79
B00005Q4GW,Video,48.75
1577661788,Book,52.050000000000004
0140296352,Book,62.64
0688119158,Book,69.39
B00007BH3M,Music,38.699999999999996
B00004WCEG,Video,97.2
1559639512,Book,41.46
0425099733,Book,37.85
1570251991,Book,60.61
1587170302,Book,62.35
B00005ALNL,Video,86.32000000000001
B000002KDS,Music,17.55
0966587618,Book,44.25
015216281X,Book,127.14
0553210114,Book,156.65
0658002252,Book,61.6
1571290052,Book,58.0
0312092393,Book,105.47999999999999
B00000DRBI,Music,18.6
0764312863,Book,64.68
0813337984,Book,178.22000000000003
0300043627,Book,39.28
B0000024LQ,Music,14.34
1860742831,Book,48.96
0884158993,Book,48.87
0505523175,Book,126.63
052152167X,Book,83.25
1929746016,Book,58.03000000000001
B000005ZDA,Music,15.54
0486241386,Book,89.75999999999999
9810243758,Book,74.75
0393008320,Book,50.94
0385327390,Book,58.10000000000001
157765689X,Book,49.36
1901130169,Book,210.15
0399236058,Book,180.45
1555911765,Book,33.32
0672321424,Book,44.56
1898323933,Book,123.4
B0000025MW,Music,40.5
1572523123,Video,53.6
1578700736,Book,101.36000000000001
0689854846,Book,36.76
B00006AAJG,Music,34.45
6303128890,Video,36.260000000000005
0553802224,Book,67.2
0684872633,Book,32.95
0553280589,Book,57.78
0899663583,Book,127.14
0030334365,Book,43.550000000000004
1559348356,Book,84.6
044990928X,Book,171.35999999999999
B00000DFU2,Music,14.4
0486660826,Book,26.6
0486425339,Book,95.44
1931514259,Book,30.650000000000002
0768902037,Book,28.799999999999997
0449147568,Book,37.17
0761917578,Book,18.72
B00005RDRQ,DVD,48.480000000000004
0312848803,Book,115.47
0446607274,Book,45.76
0590819755,Book,106.96000000000001
0878054677,Book,67.4
0345315855,Book,74.95
0821221868,Book,95.75999999999999
0806639636,Book,29.44
0683300938,Book,67.9
1557093458,Book,178.08
B0000024X4,Music,22.14
0374207283,Book,36.3
B000068TPS,DVD,26.400000000000002
B00000IOBJ,Music,3.3
0872071847,Book,32.4
B00005NSTS,Music,20.44
B0000026AC,Music,9.9
B00006F7JP,Video,63.449999999999996
0195053052,Book,79.60000000000001
0671577794,Book,89.44
0486280217,Book,49.42
0471283495,Book,157.82
0850459966,Book,104.44000000000001
B00004T0VR,Music,16.74
0807009415,Book,56.21000000000001
0060091231,Book,54.25
1585670588,Book,123.34000000000002
1561452157,Book,73.68
B00000124E,Music,5.3500000000000005
0801021030,Book,150.15
B00008ZZ9T,DVD,18.24
0525946772,Book,157.65
6302526159,Video,43.82000000000001
156097107X,Book,106.67999999999999
0897932110,Book,31.59
0393323420,Book,139.20000000000002
B00003000G,Music,16.98
0787902888,Book,186.20000000000002
0688145817,Book,154.79999999999998
0688012973,Book,72.66000000000001
0553381342,Book,48.0
B00008DKBP,Music,7.8
1564774104,Book,29.55
0743434188,Book,30.8
B00005Y7CW,Music,6.18
0806623144,Book,177.29999999999998
1563896648,Book,143.22
B000009QOE,Music,20.6
0471020567,Book,99.84
B000002BQZ,Music,36.0
B000002BN1,Music,19.2
0684824353,Book,72.15
0679924124,Book,51.75
0486249395,Book,190.32
0939616319,Book,55.800000000000004
B00006JDSN,DVD,31.92
0844232181,Book,86.45
080506740X,Book,80.4
1557788197,Book,40.050000000000004
B00006AAKJ,Music,15.92
1587242044,Book,61.0
1564556824,Book,53.82
0240803469,Book,174.72000000000003
0761509208,Book,50.08
0684864916,Book,38.150000000000006
0835809811,Book,174.45
187823904X,Book,74.0
B000050I5S,Music,33.449999999999996
0486243737,Book,160.58
0804820910,Book,117.84
B000003RCY,Music,19.8
0923521569,Book,32.76
0398070792,Book,178.75
0445406488,Book,53.6
1931514178,Book,210.15
0743412273,Book,149.85
0262611090,Book,35.46
0689807686,Book,63.56000000000001
0876145373,Book,147.28
B00005V62W,Music,8.72
B00005J9OJ,Video,52.32
1551668416,Book,133.56
B00006LWRH,Music,23.44
1557988927,Book,72.10000000000001
0471400394,Book,45.6
0810110253,Book,153.0
0847701875,Book,191.4
0393052125,Book,44.68
0880113278,Book,71.44
B00006WKYE,Music,6.24
0471899593,Book,162.03
1556052677,Book,109.80000000000001
0936347775,Book,191.10000000000002
B00004U0SB,Music,33.96
0873416058,Book,102.34
B00004T0Q1,Music,26.189999999999998
0814735584,Book,78.47000000000001
0028639774,Book,76.12
0786709200,Book,77.35000000000001
0812215710,Book,72.32000000000001
0691012148,Book,40.25
B000001517,Music,14.950000000000001
0785262989,Book,148.46
1572304294,Book,116.9
B00005YFMN,Music,26.26
0028636376,Book,54.81
0970804903,Book,88.2
B000001TV9,Music,4.53
0766834840,Book,62.4
B00005R5ZJ,Music,13.6
0375706739,Book,107.16
0961343745,Book,65.8
0156029049,Book,79.30000000000001
B000003M2U,Music,17.82
1588466558,Book,70.07000000000001
B00004YNGU,Music,6.6
068982209X,Book,141.9
0809235005,Book,39.39
0785108394,Book,48.239999999999995
080855283X,Book,56.800000000000004
1567921833,Book,55.08
0374507368,Book,136.5
B00004YRF8,Music,4.95
0805023461,Book,50.76
0465098258,Book,112.05
B00005YUR1,Video,44.519999999999996
1578200954,Book,30.689999999999998
6302048826,Video,42.96
0312125682,Book,45.43000000000001
0743452747,Book,46.0
0240804333,Book,33.57
067974830X,Book,50.800000000000004
0763711748,Book,84.81
0007117019,Book,52.68
3908247403,Book,41.09
0060095571,Book,48.5
0471495239,Book,97.76
1571740937,Book,72.3
0446365661,Book,132.29999999999998
0415045134,Book,77.16
0822010712,Book,79.5
6305570450,Video,53.1
0072132086,Book,38.19
0066211646,Book,155.61
B00005OW7V,Music,38.09
0802453058,Book,27.27
B00005J77A,Video,47.6
B00004Y58H,Music,10.0
0679405682,Book,79.92
1877625035,Book,20.84
B000088E61,Music,20.3
068487217X,Book,54.45
B00004R8QX,Music,15.820000000000002
1583330003,Book,82.8
0743520963,Book,32.43
B000003JAJ,Music,14.76
B000024ZDF,Music,22.64
0877287856,Book,87.9
0312268076,Book,32.84
0425168042,Book,100.17000000000002
0553580485,Book,61.199999999999996
1568385196,Book,107.7
6303415571,Video,23.4
0892743166,Book,58.6
0609804081,Book,38.45
0679000941,Book,111.6
0345357280,Book,162.4
0595186688,Book,85.8
B00004T3B4,DVD,40.67
0671784838,Book,97.28
B00000K4E2,Video,30.35
B000002IOY,Music,26.849999999999998
0879753617,Book,60.78
1584500263,Book,144.06
0843166568,Book,31.32
0875846688,Book,33.24
0415918472,Book,139.26
0875165109,Book,85.76
1570628998,Book,100.56
0743517865,Book,138.27
1861006969,Book,102.14999999999999
078580885X,Book,70.4
0891094989,Book,70.48
B00004UDDA,Music,15.680000000000001
093570258X,Book,224.85
082644833X,Book,92.85
B00004T9AF,Music,13.930000000000001
052142528X,Book,125.7
0934793557,Book,39.4
0786104554,Book,32.85
B000001FXX,Music,7.8
B00004U0ZB,Video,60.39
0783229321,DVD,78.4
0028643216,Book,36.120000000000005
0310254019,Book,86.13
0786813822,Book,197.1
0789446383,Book,50.480000000000004
0072132256,Book,25.16
0764517732,Book,36.6
0880488115,Book,82.56
1560449624,Book,70.83
B00000059O,Music,9.9
1570752427,Book,160.55
B00000JT3X,Music,14.41
0843947624,Book,64.25
1586633058,Book,63.36
0740713957,Book,112.31
6302443415,Video,70.10000000000001
1581150202,Book,39.99
1570431671,Book,100.87
B0000071T6,Music,20.41
158243106X,Book,146.28
1569471762,Book,39.54
6303002137,Video,71.4
0766846822,Book,156.53
0803258739,Book,117.53999999999999
6302952581,Video,15.5
0140433953,Book,215.85
0691005362,Book,42.69
0198236816,Book,57.76
093463324X,Book,54.08
B000006GE1,Video,20.52
B00005R8EL,Music,10.53
0698115570,Book,176.54000000000002
0452279631,Book,111.78
0689856261,Book,146.6
0226245349,Book,73.5
0316169226,Book,20.79
0486420027,Book,92.39999999999999
0060932457,Book,76.56
0613067452,Book,92.7
1840724099,Book,50.64
1576236102,Book,71.76
B000001FOX,Music,19.439999999999998
034542140X,Book,196.00000000000003
0871318407,Book,82.83
0809139898,Book,102.06
1573221880,Book,115.19999999999999
0078228808,Book,125.52
0818405953,Book,47.0
0689835531,Book,32.6
080698371X,Book,33.6
B0000017AP,Music,19.810000000000002
